,Artist,Title,Writers,Producer,Year,Spotify id,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
293,Otis Redding,Try a Little Tenderness,"Jimmy Campbell, Reginald Connelly, Harry Woods","Steve Cropper, Jim Stewart",66,36AlMHDBFwSsD3FQOy1R81,65,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,36AlMHDBFwSsD3FQOy1R81,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733,4
294,Bob Dylan,Positively 4th Street,Dylan,Bob Johnston,65,4heMx0OAwfILu13Lf0VbBM,54,0.556,0.463,6,-10.79,1,0.0268,0.817,0.0,0.116,0.764,109.586,audio_features,4heMx0OAwfILu13Lf0VbBM,spotify:track:4heMx0OAwfILu13Lf0VbBM,https://api.spotify.com/v1/tracks/4heMx0OAwfILu13Lf0VbBM,https://api.spotify.com/v1/audio-analysis/4heMx0OAwfILu13Lf0VbBM,247867,4
295,The Beatles,Come Together,"John Lennon, Paul McCartney",George Martin,69,2EqlS6tkEnglzr7tkKAAYD,79,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
296,New Order,Bizarre Love Triangle,"Bernard Albrecht, Gillian Gilbert, Peter Hook, Stephen Morris",New Order,86,6wVViUl2xSRoDK2T7dMZbR,67,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,6wVViUl2xSRoDK2T7dMZbR,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213,4
297,Beck,Loser,Beck Hansen,Karl Stephenson,93,5PntSbMHC1ud6Vvl8x56qd,71,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,audio_features,5PntSbMHC1ud6Vvl8x56qd,spotify:track:5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/audio-analysis/5PntSbMHC1ud6Vvl8x56qd,235000,4
298,Parliament,Flash Light,"George Clinton, Bernie Worrell, Bootsy Collins",Clinton,77,1v1PV2wERHiMPesMWX0qmO,62,0.702,0.735,7,-10.458,0,0.0465,0.243,0.117,0.474,0.687,105.177,audio_features,1v1PV2wERHiMPesMWX0qmO,spotify:track:1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/tracks/1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/audio-analysis/1v1PV2wERHiMPesMWX0qmO,346667,4
299,The Jimi Hendrix Experience,Hey Joe,William Roberts,Chas Chandler,66,0NWPxcsf5vdjdiFUI8NgkP,73,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4
300,Elvis Presley,Don't Be Cruel,"Otis Blackwell, Presley",Steve Sholes,56,01u6AEzGbGbQyYVdxajxqk,62,0.697,0.55,2,-11.496,1,0.18,0.856,3.44e-05,0.0907,0.844,84.802,audio_features,01u6AEzGbGbQyYVdxajxqk,spotify:track:01u6AEzGbGbQyYVdxajxqk,https://api.spotify.com/v1/tracks/01u6AEzGbGbQyYVdxajxqk,https://api.spotify.com/v1/audio-analysis/01u6AEzGbGbQyYVdxajxqk,122893,4
301,The Chantels,Maybe,Arlene Smith,Richard Barrett,57,2xMAFTxwZ0w1twuyMZcYb7,48,0.489,0.415,10,-7.466,1,0.0268,0.751,0.000653,0.14,0.357,104.207,audio_features,2xMAFTxwZ0w1twuyMZcYb7,spotify:track:2xMAFTxwZ0w1twuyMZcYb7,https://api.spotify.com/v1/tracks/2xMAFTxwZ0w1twuyMZcYb7,https://api.spotify.com/v1/audio-analysis/2xMAFTxwZ0w1twuyMZcYb7,174133,4
302,Guns n," Roses, 'Sweet Child O'Mine",Guns n' Roses,Mike Clink,87,7snQQk1zcKl8gZ92AnueZW,75,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
303,Buddy Holly,Peggy Sue,"Jerry Allison, Holly,  Norman Petty",Petty,57,2OARIMw1hpehr86Iwmv04c,63,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,2OARIMw1hpehr86Iwmv04c,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
304,The Drifters,There Goes My Baby,"Benjamin Nelson, Lover Patterson, George Treadwell","Jerry Leiber, Mike Stoller",59,2s4B4fUlVIkE4ELgoupjXL,52,0.239,0.564,6,-6.544,0,0.035,0.596,0.0,0.704,0.642,77.58,audio_features,2s4B4fUlVIkE4ELgoupjXL,spotify:track:2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/tracks/2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/audio-analysis/2s4B4fUlVIkE4ELgoupjXL,129613,5
305,Glen Campbell,Wichita Lineman,Jimmy Webb,Al De Lory,68,6V9VCm1zOY2lGR80RehJ9i,65,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,audio_features,6V9VCm1zOY2lGR80RehJ9i,spotify:track:6V9VCm1zOY2lGR80RehJ9i,https://api.spotify.com/v1/tracks/6V9VCm1zOY2lGR80RehJ9i,https://api.spotify.com/v1/audio-analysis/6V9VCm1zOY2lGR80RehJ9i,186200,4
306,Amy Winehouse,Rehab,Winehouse,Mark Ronson,07,1L5tZi0izXsi5Kk5OJf4W0,70,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,audio_features,1L5tZi0izXsi5Kk5OJf4W0,spotify:track:1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/tracks/1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/audio-analysis/1L5tZi0izXsi5Kk5OJf4W0,213760,4
307,Lynyrd Skynyrd,Free Bird,"Allen Collins, Ronnie Van Zant",Al Kooper,73,5EWPGh7jbTNO2wakv8LjUI,73,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107,4
308,Bob Dylan,Knockin' on Heaven's Door,Dylan,Gordon Carroll,73,6HSXNV0b4M4cLJ7ljgVVeh,75,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,audio_features,6HSXNV0b4M4cLJ7ljgVVeh,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,149880,4
309,Bee Gees,Stayin' Alive,"Robin Gibb, Barry Gibb, Maurice Gibb","Barry Gibb, Robin Gibb, Maurice Gibb, Karl Richardson, Albhy Galuten",77,3mRM4NM8iO7UBqrSigCQFH,79,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,audio_features,3mRM4NM8iO7UBqrSigCQFH,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373,4
310,AC/DC,Back in Black,"Angus Young, Malcolm Young, Brian Johnson",Mutt Lange,80,08mG3Y1vljYA6bvDt4Wqkj,85,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
311,Aretha Franklin,I Never Loved a Man (the Way I Love You),Ronny Shannon,Jerry Wexler,67,1hES47PrbU8GPTI5A9lsr0,54,0.657,0.371,5,-9.186,1,0.0359,0.367,0.0459,0.157,0.709,134.867,audio_features,1hES47PrbU8GPTI5A9lsr0,spotify:track:1hES47PrbU8GPTI5A9lsr0,https://api.spotify.com/v1/tracks/1hES47PrbU8GPTI5A9lsr0,https://api.spotify.com/v1/audio-analysis/1hES47PrbU8GPTI5A9lsr0,171773,4
312,Creedence Clearwater Revival,Who'll Stop the Rain,John Fogerty,Fogerty,70,3Bh6uInhcVBVvLraGZdkKD,68,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,audio_features,3Bh6uInhcVBVvLraGZdkKD,spotify:track:3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/audio-analysis/3Bh6uInhcVBVvLraGZdkKD,147493,4
313,Bob Dylan,Desolation Row,Dylan,Bob Johnston,65,4n1ZGm3TxYmoYe1YR8cMus,51,0.432,0.605,4,-6.941,1,0.0306,0.673,0.0,0.129,0.647,109.227,audio_features,4n1ZGm3TxYmoYe1YR8cMus,spotify:track:4n1ZGm3TxYmoYe1YR8cMus,https://api.spotify.com/v1/tracks/4n1ZGm3TxYmoYe1YR8cMus,https://api.spotify.com/v1/audio-analysis/4n1ZGm3TxYmoYe1YR8cMus,681400,4
314,The Beatles,Please Please Me,"John Lennon, Paul McCartney",George Martin,64,6EHuOufBeL6vk3TvVJB5qo,62,0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,audio_features,6EHuOufBeL6vk3TvVJB5qo,spotify:track:6EHuOufBeL6vk3TvVJB5qo,https://api.spotify.com/v1/tracks/6EHuOufBeL6vk3TvVJB5qo,https://api.spotify.com/v1/audio-analysis/6EHuOufBeL6vk3TvVJB5qo,120853,4
315,B.B. King,The Thrill is Gone,"Roy Hawkins, Rick Darnell",Bill Szymczyk,69,3cg0dJfrQB66Qf2YthPb6G,64,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,audio_features,3cg0dJfrQB66Qf2YthPb6G,spotify:track:3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/tracks/3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/audio-analysis/3cg0dJfrQB66Qf2YthPb6G,301133,4
316,The Drifters,Save the Last Dance for Me,"Doc Pomus, Mort Shuman","Jerry Leiber, Mike Stoller",60,391TUcoPonqYykPkSZ5Z9U,62,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,audio_features,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960,4
317,Booker T. and the MG,"s, 'Green Onions","Booker T. Jones, Steve Cropper, Lewis Steinberg, Al Jackson",Jim Stewart,62,4fQMGlCawbTkH9yPPZ49kP,68,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,audio_features,4fQMGlCawbTkH9yPPZ49kP,spotify:track:4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/tracks/4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/audio-analysis/4fQMGlCawbTkH9yPPZ49kP,176333,4
318,OutKast,Hey Ya!,André 3000,André 3000,03,2PpruBYCo4H7WOBJ7Q2EwM,80,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
319,Joy Division,Love Will Tear Us Apart,"Ian Curtis, Peter Hook, Stephen Morris, Bernard Sumner",Martin Hannett,80,34iOH7LY3vme5rQxsVILZ4,67,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,34iOH7LY3vme5rQxsVILZ4,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453,4
320,Big Star,September Gurls,Alex Chilton,Big Star,74,74njazGdnO2igjEkb0mGiy,41,0.423,0.79,4,-8.161,1,0.0336,0.000734,0.0084,0.308,0.797,113.878,audio_features,74njazGdnO2igjEkb0mGiy,spotify:track:74njazGdnO2igjEkb0mGiy,https://api.spotify.com/v1/tracks/74njazGdnO2igjEkb0mGiy,https://api.spotify.com/v1/audio-analysis/74njazGdnO2igjEkb0mGiy,168067,4
321,Tom Petty,Free Fallin',"Petty, Jeff Lynne",Lynne,89,5tVA6TkbaAH9QMITTQRrNv,80,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
322,The Beach Boys,Don't Worry Baby,"Brian Wilson, Roger Christian",Wilson,64,1GLmaPfulP0BrfijohQpN5,66,0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.105,0.851,121.242,audio_features,1GLmaPfulP0BrfijohQpN5,spotify:track:1GLmaPfulP0BrfijohQpN5,https://api.spotify.com/v1/tracks/1GLmaPfulP0BrfijohQpN5,https://api.spotify.com/v1/audio-analysis/1GLmaPfulP0BrfijohQpN5,169933,4
323,The Bobby Fuller Four,I Fought the Law,"Sonny Curtis, Fuller",Bob Keane,66,6Um3XCAxl9YfFmAnGl93xc,59,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,audio_features,6Um3XCAxl9YfFmAnGl93xc,spotify:track:6Um3XCAxl9YfFmAnGl93xc,https://api.spotify.com/v1/tracks/6Um3XCAxl9YfFmAnGl93xc,https://api.spotify.com/v1/audio-analysis/6Um3XCAxl9YfFmAnGl93xc,138360,4
324,The Rolling Stones,Paint it Black,"Mick Jagger, Keith Richards",Andrew Loog Oldham,66,63T7DJ1AFDD6Bn8VzG6JE8,79,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
325,The Sex Pistols,God Save the Queen,"Johnny Rotten, Steve Jones, Glen Matlock, Paul Cook",Chris Thomas,77,6ui6l3ZNvlrGQZArwo8195,52,0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,audio_features,6ui6l3ZNvlrGQZArwo8195,spotify:track:6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/tracks/6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/audio-analysis/6ui6l3ZNvlrGQZArwo8195,200080,4
326,Abba,Dancing Queen,"Benny Andersson, Björn Ulvaeus, Stig Anderson","Andersson, Ulvaeus",76,4NtUY5IGzHCaqfZemmAu56,73,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,audio_features,4NtUY5IGzHCaqfZemmAu56,spotify:track:4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,230693,4
327,Aerosmith,Dream On,Steven Tyler,Arian Barber,73,5MxNLUsfh7uzROypsoO5qe,80,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,266960,4
328,Jay-Z,99 Problems,"Jay-Z, Rick Rubin",Rubin,03,7sLpSWxQazJzDVG6YGzlVs,62,0.494,0.887,6,-4.297,0,0.398,0.00661,0.0,0.103,0.548,89.554,audio_features,7sLpSWxQazJzDVG6YGzlVs,spotify:track:7sLpSWxQazJzDVG6YGzlVs,https://api.spotify.com/v1/tracks/7sLpSWxQazJzDVG6YGzlVs,https://api.spotify.com/v1/audio-analysis/7sLpSWxQazJzDVG6YGzlVs,234627,4
329,Joni Mitchell,Both Sides Now,Mitchell,Mitchell,69,1pjATX7sbd6Y4jMVqIvzHk,66,0.258,0.139,2,-13.522,1,0.0317,0.868,0.00149,0.1,0.139,77.995,audio_features,1pjATX7sbd6Y4jMVqIvzHk,spotify:track:1pjATX7sbd6Y4jMVqIvzHk,https://api.spotify.com/v1/tracks/1pjATX7sbd6Y4jMVqIvzHk,https://api.spotify.com/v1/audio-analysis/1pjATX7sbd6Y4jMVqIvzHk,345400,4
330,R.E.M.,Losing My Religion,"Berry, Buck, Mills, Stipe","Scott Lift, R.E.M.",91,31AOj9sFz2gM0O3hMARRBx,82,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
331,The Temptations,Papa Was a Rollin' Stone,"Norman Whitfield, Barrett Strong",Whitfield,72,7MiLmLbwNoyf47xQ4TCVYp,69,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4
332,Marvin Gaye,Let's Get It On,"Gaye, Ed Townsend","Gaye, Townsend",73,0jHkgTtTaqg5LNCiYDQPUB,63,0.55,0.611,3,-10.657,1,0.0443,0.0392,0.0,0.0631,0.626,168.512,audio_features,0jHkgTtTaqg5LNCiYDQPUB,spotify:track:0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/tracks/0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/audio-analysis/0jHkgTtTaqg5LNCiYDQPUB,290960,4
333,Tracy Chapman,Fast Car,Chapman,David Kershenbaum,88,2M9ro2krNb7nr7HSprkEgo,79,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4
334,Queen,Bohemian Rhapsody,Freddie Mercury,Roy Thomas Baker,75,7tFiyTwD0nx5a1eklYtX2J,76,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
335,Sinead O,"Connor, 'Nothing Compares 2 U",Prince,"O'Connor, Nellee Hooper",90,3nvuPQTw2zuFAVuLsC9IYQ,75,0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,audio_features,3nvuPQTw2zuFAVuLsC9IYQ,spotify:track:3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/audio-analysis/3nvuPQTw2zuFAVuLsC9IYQ,280040,4
336,Ray Charles,I Can't Stop Loving You,Don Gibson,Sid Feller,62,79nJj5dMyTsUzKvN5jUXsJ,63,0.31,0.279,5,-13.552,1,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,79nJj5dMyTsUzKvN5jUXsJ,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/tracks/79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/audio-analysis/79nJj5dMyTsUzKvN5jUXsJ,256120,3
337,Johnny Cash,Folsom Prison Blues,Cash,Sam Phillips,56,2fDHuS1PTkHBbCWWZF1ph9,71,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
338,Public Enemy,Bring the Noise,"Carlton Ridenhour, Eric Sadler, Hank Shocklee","Rick Rubin, Carl Ryder",88,6jg8Y7gArYgZeXUBPMre0V,50,0.795,0.824,4,-12.23,0,0.238,0.0668,0.0,0.0728,0.794,110.202,audio_features,6jg8Y7gArYgZeXUBPMre0V,spotify:track:6jg8Y7gArYgZeXUBPMre0V,https://api.spotify.com/v1/tracks/6jg8Y7gArYgZeXUBPMre0V,https://api.spotify.com/v1/audio-analysis/6jg8Y7gArYgZeXUBPMre0V,226173,4
339,The Velvet Underground,I'm Waiting for the Man,Lou Reed,"Andy Warhol, Tom Wilson",67,3fElupNRLRJ0tbUDahPrAb,62,0.679,0.645,7,-9.765,1,0.0442,0.032,0.868,0.152,0.826,125.844,audio_features,3fElupNRLRJ0tbUDahPrAb,spotify:track:3fElupNRLRJ0tbUDahPrAb,https://api.spotify.com/v1/tracks/3fElupNRLRJ0tbUDahPrAb,https://api.spotify.com/v1/audio-analysis/3fElupNRLRJ0tbUDahPrAb,279520,4
340,U2,Moment of Surrender,"Bono, the Edge, Adam Clayton, Larry Mullen Jr.","Brian Eno, Daniel Lanois",09,7beMkxxnfBv1ctJareBmLg,36,0.512,0.711,0,-7.21,1,0.0341,0.0285,0.00163,0.0889,0.322,173.954,audio_features,7beMkxxnfBv1ctJareBmLg,spotify:track:7beMkxxnfBv1ctJareBmLg,https://api.spotify.com/v1/tracks/7beMkxxnfBv1ctJareBmLg,https://api.spotify.com/v1/audio-analysis/7beMkxxnfBv1ctJareBmLg,444307,4
341,Bill Haley and His Comets,(We're Gonna) Rock Around the Clock,"Jimmy DeKnight, Max Freedman",Milt Gabler,54,1uRKT2LRANv4baowBWHfDS,63,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,audio_features,1uRKT2LRANv4baowBWHfDS,spotify:track:1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/tracks/1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/audio-analysis/1uRKT2LRANv4baowBWHfDS,129893,4
342,The Flamingos,I Only Have Eyes for You,Harry Warren,George Goldner,59,3YdKJzcoMZMacISlpY4QoP,61,0.552,0.313,5,-12.41,1,0.0296,0.916,0.0017,0.12,0.303,88.554,audio_features,3YdKJzcoMZMacISlpY4QoP,spotify:track:3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/tracks/3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/audio-analysis/3YdKJzcoMZMacISlpY4QoP,202773,3
343,Simon and Garfunkel,The Sounds of Silence,Paul Simon,Tom Wilson,65,3CepTOU9Y7FezTt0CF3lCw,44,0.436,0.375,6,-13.856,1,0.0284,0.165,0.0,0.294,0.49,107.386,audio_features,3CepTOU9Y7FezTt0CF3lCw,spotify:track:3CepTOU9Y7FezTt0CF3lCw,https://api.spotify.com/v1/tracks/3CepTOU9Y7FezTt0CF3lCw,https://api.spotify.com/v1/audio-analysis/3CepTOU9Y7FezTt0CF3lCw,184880,4
344,Creedence Clearwater Revival,Proud Mary,John Fogerty,Fogerty,69,2EZc13S7YRi6bTS3SKteRN,63,0.72,0.391,2,-16.595,1,0.0342,0.163,8.29e-05,0.046,0.786,120.794,audio_features,2EZc13S7YRi6bTS3SKteRN,spotify:track:2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/tracks/2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/audio-analysis/2EZc13S7YRi6bTS3SKteRN,187227,4
345,Buddy Holly and the Crickets,Rave On,"Sonny West, Bill Tilghman, Norman Petty",Petty,58,0Yn57BIUdS88OQdTpSrN5w,16,0.556,0.614,7,-7.817,1,0.0339,0.192,0.0,0.314,0.857,159.144,audio_features,0Yn57BIUdS88OQdTpSrN5w,spotify:track:0Yn57BIUdS88OQdTpSrN5w,https://api.spotify.com/v1/tracks/0Yn57BIUdS88OQdTpSrN5w,https://api.spotify.com/v1/audio-analysis/0Yn57BIUdS88OQdTpSrN5w,110613,4
346,The Beatles,A Hard Day's Night,"John Lennon, Paul McCartney",George Martin,64,5J2CHimS7dWYMImCHkEFaJ,69,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,audio_features,5J2CHimS7dWYMImCHkEFaJ,spotify:track:5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/tracks/5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/audio-analysis/5J2CHimS7dWYMImCHkEFaJ,154200,4
